[1]t	 [2]tag	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]mu_z	 [7]M20	 [8]M02	 [9]M11	 [10]a	 [11]b	 [12]c	 [13]e 
23.52 64 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.52 65 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.52 66 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.52 67 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.52 68 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.52 69 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.52 70 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.52 71 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 0 0.788801 6.53042 -0.000505611 3.93362 0.0129655 0.0117361 0.00192843 0.157167 0.169557 0.143714 0.530666 
23.54 1 0.834903 7.47747 -0.000323552 4.4066 0.0118762 0.0112828 0.000268127 0.152181 0.154786 0.14953 0.25839 
23.54 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 21 0.0600375 6.55818 -0.0199422 3.4977 0.0410402 0.0108906 0.00456532 0.227883 0.288847 0.14293 0.868991 
23.54 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 34 0.00892824 6.74864 -0.0075077 4.4714 0.0030836 0.00161093 0.00150704 0.0685166 0.089717 0.0366048 0.91298 
23.54 35 0.0116918 7.04753 -0.0205078 4.31177 0.000369288 0.00635199 0.00130261 0.0819834 0.115094 0.0139983 0.992576 
23.54 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 40 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 47 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 48 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 49 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 50 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 51 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 52 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 53 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 54 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 55 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 56 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 57 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 58 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 59 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 60 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 61 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 62 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 63 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 64 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 65 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 66 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.54 67 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 0 0.790636 6.52969 -0.000376369 3.93998 0.013106 0.0117516 0.00202313 0.157663 0.170659 0.143494 0.541306 
23.56 1 0.83269 7.47832 -0.00027625 4.40642 0.0118482 0.0112451 0.000327313 0.151965 0.154866 0.149007 0.27245 
23.56 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 21 0.0625368 6.54713 -0.01988 3.50813 0.0421314 0.00990397 0.00390103 0.228113 0.29188 0.137393 0.882283 
23.56 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 37 0.00835188 6.7514 -0.00497817 4.48446 0.0034374 0.00198964 0.00200651 0.0736684 0.0984542 0.0340712 0.938212 
23.56 38 0.0132711 7.05011 -0.0205078 4.31383 0.000399637 0.00583134 0.00122819 0.0789365 0.110419 0.0164217 0.988879 
23.56 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 40 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 47 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 48 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 49 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 50 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 51 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 52 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 53 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 54 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 55 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 56 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 57 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 58 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 59 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 60 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 61 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 62 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 63 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 64 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 65 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 66 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 67 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 68 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 69 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 70 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 71 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.56 72 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 0 0.805047 6.52833 -0.000728651 3.949 0.01319 0.0121236 0.00185039 0.159103 0.170778 0.1465 0.513917 
23.58 1 0.83239 7.47879 -0.00027585 4.40662 0.011849 0.0112458 0.000325445 0.15197 0.154862 0.149022 0.27204 
23.58 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 22 0.0211061 6.75963 -0.0189032 3.48244 0.0158669 0.0248216 0.0189383 0.201714 0.282151 0.0420441 0.988835 
23.58 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 24 0.0437773 6.42536 -0.0187045 3.52519 0.0146326 0.00137952 0.000342928 0.126539 0.171123 0.0523575 0.952043 
23.58 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 39 0.00724935 6.76088 -0.00615181 4.49507 0.00291073 0.0016207 0.00163175 0.0673159 0.0896697 0.0319721 0.934275 
23.58 40 0.0157259 7.04829 -0.0205078 4.29559 0.000379688 0.00762267 0.00134591 0.0894559 0.125417 0.0165936 0.991209 
23.58 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 47 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 48 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 49 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 50 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 51 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 52 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 53 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 54 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 55 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 56 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 57 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 58 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 59 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 60 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 61 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 62 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 63 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 64 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 65 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 66 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 67 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 68 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 69 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 70 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 71 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 72 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 73 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.58 74 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 0 0.80033 6.52573 -0.00059478 3.95704 0.0130349 0.0119455 0.00197998 0.158052 0.170551 0.144476 0.531409 
23.6 1 0.832072 7.47926 -0.000275543 4.40682 0.0118494 0.0112466 0.00032365 0.151974 0.154857 0.149035 0.271606 
23.6 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 25 0.0451567 6.41932 -0.0196374 3.53444 0.0158605 0.00168956 -6.4587e-05 0.132477 0.178105 0.0581251 0.945248 
23.6 26 0.0190552 6.75308 -0.0205078 3.4809 0.0159593 0.0236028 0.0183629 0.198902 0.277623 0.0452697 0.986616 
23.6 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 40 0.0077318 6.75795 -0.00539297 4.49511 0.00307894 0.00157414 0.00159194 0.0682135 0.0904139 0.0336377 0.928216 
23.6 41 0.0181005 7.04704 -0.0205078 4.30391 0.000362097 0.0073175 0.00111979 0.0876333 0.12242 0.0193008 0.987493 
23.6 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 47 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 48 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 49 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 50 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 51 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 52 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 53 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 54 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 55 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 56 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 57 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 58 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 59 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 60 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 61 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 62 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 63 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 64 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 65 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 66 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 67 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 68 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 69 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 70 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 71 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 72 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 73 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 74 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.6 75 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 0 0.800678 6.52399 -0.000692456 3.9628 0.0130606 0.012006 0.00203949 0.158324 0.171113 0.144407 0.536454 
23.62 1 0.829473 7.48027 -0.000332113 4.40734 0.0117729 0.0112382 0.000256768 0.151694 0.154118 0.14923 0.24985 
23.62 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 21 0.0640517 6.51097 -0.0191811 3.52874 0.0415348 0.00867456 0.0021089 0.224075 0.288685 0.130689 0.891662 
23.62 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.62 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
